candidate_id,geo_id,period,first_date,last_date,aligned_observation_count,mortgage_observation_count,structural_median_sale_price_change,structural_median_sale_price_pct_change,mortgage_rate_change,payment_burden_change,price_to_income_change,payment_burden_changes_while_structural_price_slow,payment_burden_price_to_income_distinct_aligned,affordability_materiality_review_flag,payment_burden_price_to_income_not_distinct_flag,shock_suppression_trigger
price_family_ma9_structural_linked,frederick_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,frederick_md_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,fredericksburg_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,fresno_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,fresno_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,giles_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,gloucester_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,gloucester_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,goochland_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,greene_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,hagerstown_md_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,hampton_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,hanford_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,hanover_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,harford_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,harrisonburg_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,harrisonburg_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,henrico_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,henry_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,hopewell_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,howard_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,humboldt_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,hunterdon_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,imperial_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,isle_of_wight_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,james_city_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,kern_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,king_and_queen_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,king_william_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,kings_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,lake_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,lassen_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,los_angeles_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,los_angeles_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,loudoun_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,lynchburg_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,lynchburg_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,madera_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,madera_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,madison_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,manassas_park_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,manassas_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,marin_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,martinsville_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,martinsville_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,maryland__state,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,mathews_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,mendocino_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,merced_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,merced_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,mercer_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,middlesex_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,modesto_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,monmouth_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,monterey_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,montgomery_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,montgomery_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,morris_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,napa_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,napa_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,nelson_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,nevada_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,new_brunswick_nj_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,new_jersey__state,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,new_kent_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,newark_nj_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,newport_news_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,norfolk_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,norton_va__county,mortgage_rate_affordability_shock,,,0,34,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,oakland_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,ocean_city_nj_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,ocean_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,orange_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,oxnard_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,petersburg_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,pittsylvania_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,placer_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,poquoson_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,portsmouth_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,powhatan_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,prince_george_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,prince_george_s_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,prince_william_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,pulaski_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,queen_anne_s_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,radford_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,rappahannock_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,red_bluff_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,redding_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,richmond_city_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,richmond_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,riverside_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,riverside_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,roanoke_city_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,roanoke_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,roanoke_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,rockingham_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sacramento_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sacramento_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,salem_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,salinas_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_benito_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_bernardino_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_diego_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_diego_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_francisco_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,san_francisco_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_joaquin_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_jose_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_luis_obispo_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_luis_obispo_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_mateo_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,san_rafael_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,santa_barbara_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,santa_clara_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,santa_cruz_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,santa_cruz_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,santa_maria_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,santa_rosa_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,shasta_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,solano_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,somerset_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sonoma_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sonora_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,southampton_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,spotsylvania_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,st_mary_s_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,stafford_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,stanislaus_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,staunton_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,staunton_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,stockton_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,suffolk_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,susanville_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sussex_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sussex_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,sutter_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,talbot_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,tehama_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,trenton_nj_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,truckee_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,tulare_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,tuolumne_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,ukiah_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,union_county_nj__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,vallejo_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,ventura_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,vineland_nj_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,virginia__state,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,virginia_beach_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,virginia_beach_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,visalia_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,warren_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,washington_county_md__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,washington_dc_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,0,,,,,,,False,False,False,False
price_family_ma9_structural_linked,waynesboro_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,williamsburg_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,winchester_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,winchester_va_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,wise_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,yolo_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,york_county_va__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,yuba_city_ca_metro_area__cbsa_metro,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
price_family_ma9_structural_linked,yuba_county_ca__county,mortgage_rate_affordability_shock,,,0,36,,,3.2699999999999996,,,,False,False,False,False
