PERIOD_END	PERIOD_BEGIN	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED	_norm_region	_norm_city	_norm_state	_norm_county	_norm_rtype
2023-01-31	2023-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	849000.0	-0.08954423592	0.02915328202	635000.0	0.1144534966	-0.0172560551	356.164383562	-0.1372415553	-0.1158031799	517.247676892	0.09946892162	-0.05139639116	51.0	-0.07272727273	-0.3703703704	75.0	0.2931034483	-0.2718446602	78.0	0.5294117647	-0.1958762887	235.0	-0.0329218107	0.5562913907	4.6	0.2	2.7	64.0	21.0	28.0	0.9661704632	-0.03440834378	-0.03132970418	0.1764705882	-0.1144385027	-0.1815541031	0.2382978723	0.08603449785	0.05286740876	0.2533333333	-0.02252873563	-0.2029773463	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2016-07-31	2016-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	441500.0	0.01494252874	0.02698301931	549000.0	-0.03514938489	0.1002004008	535.787208414	0.002493984435	-0.0029452395	462.756190179	-0.01234676405	0.00777590602	338.0	-0.2084309133	-0.06887052342	365.0	-0.2641129032	-0.07594936709	358.0	-0.1712962963	-0.1005025126	684.0	-0.0693877551	-0.06043956044	2.0	0.3	0.0	27.0	7.0	11.0	0.9965411415	-0.001542310832	-0.00380941249	0.3343195266	0.04157947979	0.01751511891	0.235380117	0.00544814417	0.007358138937	0.2219178082	0.02433716306	0.04217097278	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-08-31	2020-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	799000.0	-0.1408602151	0.03096774194	599900.0	-0.06250976715	0.134026465	362.781954887	-0.08137490887	0.1083943411	543.063089152	0.02489567194	0.2167046606	135.0	-0.1614906832	-0.06896551724	135.0	-0.1964285714	-0.03571428571	117.0	-0.2251655629	0.04464285714	223.0	-0.1423076923	-0.2591362126	1.7	0.1	-0.4	29.0	-6.0	-17.0	1.007184616	0.003498487664	0.01064509968	0.4	0.02111801242	0.06896551724	0.1838565022	-0.02383580545	-0.07860196952	0.5037037037	-0.07962962963	0.2537037037	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-02-29	2020-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	481400.0	0.06035242291	0.1300469484	635000.0	0.1142305668	0.06010016694	580.901961499	0.04616210943	0.0392175971	504.208754209	0.04234728818	0.04120907554	300.0	0.2605042017	0.3157894737	463.0	0.3079096045	0.3304597701	400.0	-0.04534606205	0.1049723757	733.0	0.01243093923	0.1841680129	2.4	-0.6	-0.3	32.0	-19.0	-11.0	0.9982923247	0.0120006922	0.005861253797	0.3533333333	0.1222408964	0.0901754386	0.1609822647	-0.03376911655	-0.007030659405	0.4103671706	-0.02748593672	-0.02641443857	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-03-31	2012-03-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	395000.0	0.003939509468	0.06756756757	449000.0	0.1225028063	0.1227806952	366.407982262	0.06323188614	0.09336141907	411.046541812	0.07106984609	0.06575859465	580.0	0.25	-0.09090909091	765.0	0.3909090909	-0.01544401544	1006.0	0.4707602339	0.002991026919	1973.0	0.07053716766	-0.2280907668	3.4	-0.6	-0.6	45.0	-16.0	-22.0	0.9767397441	0.00361534684	-0.0009732208958	0.2137931034	0.03060344828	-0.008777429467	0.2027369488	0.01825512569	-0.03200483523	0.2222222222	0.02949494949	0.06778206778	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2018-12-31	2018-12-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	579000.0	0.002597402597	0.03392857143	519000.0	-0.08947368421	0.04742684157	457.746478873	-0.00234741784	-0.02120530361	398.375	-0.1264157173	-0.04426500432	714.0	0.01420454545	-0.03903095559	642.0	-0.1541501976	-0.06002928258	409.0	-0.4350828729	-0.1532091097	1447.0	-0.1857062465	0.05389657684	2.0	-0.5	0.2	39.0	6.0	12.0	0.9907308977	-0.001661169523	-0.001576974087	0.268907563	-0.04501289152	-0.03122702648	0.1852107809	-0.09785055841	0.009682740139	0.2741433022	-0.04337975447	0.09259132561	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-04-30	2014-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	375500.0	0.3741994511	-0.06125	524900.0	0.05190380762	0.1191897655	139.681770342	-0.06107497068	-0.3331338849	471.984467944	0.04773877074	0.08666132979	16.0	1.0	0.06666666667	26.0	1.363636364	0.2380952381	18.0	0.125	-0.1428571429	53.0	0.03921568627	-0.0701754386	3.3	-3.1	-0.5	45.0	9.0	14.0	0.9680934989	-0.05444689287	-0.01133174475	0.1875	-0.1875	-0.2791666667	0.1886792453	-0.00739918609	0.100959947	0.1538461538	-0.02797202797	0.01098901099	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-01-31	2025-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	615000.0	-0.1398601399	-0.08208955224	641715.0	0.116026087	0.0185952381	406.714967799	-0.04339288714	-0.0738659167	529.255393806	0.1191776745	0.05615966653	205.0	-0.2175572519	0.3486842105	222.0	0.2065217391	-0.0593220339	270.0	0.7532467532	0.03448275862	807.0	-0.02181818182	0.1208333333	3.9	0.8	-0.8	92.0	24.0	22.0	0.9853727351	0.002742922613	0.006477459806	0.2292682927	-0.003556134798	0.04505776637	0.2304832714	0.03654387744	0.03881660471	0.2657657658	0.07011359185	-0.08169186135	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2017-10-31	2017-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	419500.0	0.1039473684	0.001193317422	559900.0	-0.0652754591	0.001610017889	538.152864452	-0.001603287242	0.03193512617	494.535663842	0.006808952667	0.07345527411	376.0	0.3874538745	0.2409240924	457.0	0.4983606557	0.4148606811	460.0	-0.2371475954	0.2672176309	849.0	0.04171779141	0.1991525424	2.3	-0.7	0.0	11.0	-18.0	-13.0	1.001277653	0.006755726141	0.002408771206	0.335106383	0.08049383685	0.005073379678	0.285041225	0.05436637834	0.03786608373	0.227571116	-0.1199698676	-0.01701092737	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-06-30	2014-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	610000.0	-0.02493606138	-0.02314036352	479704.0	-0.040592	0.02086401362	422.739473684	0.002306015983	-5.855263158e-05	436.842105263	-0.06525860761	0.007242105639	370.0	0.06628242075	0.04225352113	441.0	0.02797202797	0.01379310345	398.0	-0.07009345794	0.03376623377	500.0	0.06837606838	-0.07063197026	1.4	0.1	-0.1	9.0	-1.0	-2.0	1.005708677	-0.002606417904	-0.004832689315	0.4945945946	0.01620842745	0.01853825657	0.322	0.04422222222	0.0469070632	0.2517006803	-0.08163265306	0.0310110251	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-09-30	2025-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	445000.0	-0.02197802198	0.0372960373	699250.0	0.2713636364	0.05963024701	562.355910495	0.04320366187	-0.03760875329	536.363636364	0.1390877588	0.04640522178	166.0	-0.2936170213	-0.005988023952	218.0	0.1847826087	-0.1742424242	493.0	0.8259259259	-0.01792828685	1417.0	0.08916218294	0.04038179148	8.5	3.0	0.3	85.0	13.0	27.0	0.9763767394	0.002099968937	-0.01392320626	0.1024096386	-0.02099461676	-0.1011831758	0.2660550459	0.05775373918	0.02449851136	0.2844036697	0.1485341045	-0.1019599666	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-01-31	2020-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	454000.0	-0.06871794872	0.05827505828	569900.0	0.01315555556	-7.895498688e-05	555.269547867	-0.04818363033	-0.02139862868	483.724340176	0.121717524	0.04026739823	238.0	-0.1877133106	-0.05555555556	354.0	0.5594713656	0.2688172043	419.0	1.909722222	0.4107744108	724.0	0.1294851794	0.3115942029	3.0	0.8	0.8	51.0	10.0	-5.0	0.9862916325	-0.00951539999	-0.001573118836	0.231092437	-0.01464135142	-0.00700280112	0.1947513812	0.05278570259	-0.03532108255	0.4378531073	0.2087782175	0.09376708584	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-08-31	2022-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	650000.0	0.003861003861	-0.01515151515	578000.0	-0.08173802526	-0.05632653061	513.768957926	-0.03964725557	-0.04103749244	505.510671416	-0.004480984424	0.008481088203	720.0	-0.02173913043	-0.2008879023	698.0	-0.05291723202	-0.1446078431	695.0	-0.2684210526	-0.1956018519	2104.0	-0.08996539792	0.02185526955	2.9	-0.2	0.6	37.0	5.0	5.0	0.9934010984	-0.002843754709	-0.01386997107	0.2805555556	-0.0333031401	-0.09014366753	0.2314638783	-0.02848421856	0.02893838051	0.3467048711	-0.01964519678	-0.07731473678	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-10-31	2014-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	710000.0	0.1932773109	0.04411764706	499503.0	-0.03941730769	0.05737298899	348.652931854	0.1107086258	0.09671903752	438.679245283	-0.018905736	0.01233671988	125.0	0.3157894737	0.1467889908	164.0	0.3442622951	0.2713178295	161.0	-0.06936416185	0.1666666667	335.0	0.06349206349	0.04037267081	2.7	-0.6	-0.3	23.0	-3.0	1.0	0.9968515902	0.006228841789	0.01008891814	0.296	-0.05136842105	-0.03427522936	0.2507462687	-0.03496801706	0.00540465375	0.1829268293	-0.01379448221	0.05889582152	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-01-31	2020-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	550000.0	-0.126984127	0.03773584906	569900.0	0.01315555556	-7.895498688e-05	445.198747816	-0.02832642169	-0.06578450133	483.724340176	0.121717524	0.04026739823	611.0	-0.2105943152	0.04088586031	833.0	0.326433121	0.1782178218	881.0	1.122891566	0.1889338731	1611.0	0.06196440343	0.1337086559	2.6	0.6	0.2	52.0	12.0	3.0	0.987022425	-0.004070383168	-0.002988650602	0.263502455	-6.343648105e-05	0.002855095537	0.2060831782	0.0399658413	-0.02333272614	0.3949579832	0.1147032061	0.04700890257	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2016-05-31	2016-05-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	579500.0	0.1038095238	0.05363636364	549900.0	-0.08196994992	0.03754716981	480.595427964	0.03957122615	0.01296460227	479.583333333	-0.01176767677	0.06108392549	902.0	0.1013431013	0.1177199504	1110.0	0.05513307985	0.08610567515	1051.0	-0.0970790378	-0.01221804511	1687.0	0.01078490114	0.08071748879	1.9	-0.1	0.0	15.0	-2.0	2.0	1.006090563	0.004157474684	0.0005504424378	0.3980044346	0.006063042648	-0.03322233121	0.2471843509	-0.005661664659	0.01848479935	0.2513513514	-0.0290668996	-0.00794414767	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-08-31	2014-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	431750.0	-0.1365	0.3284615385	420000.0	-0.106192807	-0.01176470588	181.418918919	-0.2683071131	0.3062162162	387.777777778	-0.07449072669	-0.03252730697	14.0	-0.06666666667	-0.3333333333	22.0	0.1	-0.1851851852	25.0	0.1904761905	0.1904761905	56.0	0.07692307692	-0.05084745763	4.0	0.5	1.2	43.0	-19.0	-25.0	0.997829609	0.02028465997	0.02375385314	0.4285714286	0.1619047619	0.1428571429	0.125	-0.2403846154	-0.02754237288	0.2727272727	-0.02727272727	0.1616161616	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-02-28	2013-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	435000.0	0.03325415677	0.1056042699	458000.0	-0.01979668272	0.1450028625	404.83701367	0.06146317618	0.1747441171	404.791154791	-0.03281900082	0.05477009477	508.0	0.0431211499	0.09482758621	671.0	0.02130898021	0.22	701.0	0.1324717286	0.02485380117	1259.0	0.04481327801	-0.3168746609	2.5	0.0	-1.5	42.0	1.0	-19.0	0.9911899082	0.006936245076	0.01806551099	0.2874015748	0.03072806351	0.1042119196	0.1683876092	-0.02580326216	-0.0160942139	0.219076006	0.022728974	0.02634873323	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2016-04-30	2016-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	525000.0	0.0824742268	0.01645692159	599000.0	0.06983389891	0.08928896163	462.301587302	0.02647931738	-4.905510421e-05	485.294117647	0.04460975051	0.02280342517	819.0	0.1518987342	0.07621550591	1052.0	0.1336206897	0.07346938776	1164.0	-0.04276315789	-0.002570694087	1669.0	0.03088326127	0.1038359788	2.0	-0.3	0.0	17.0	-8.0	2.0	1.001933088	0.004774216644	-0.002730054276	0.3919413919	0.03891748196	-0.02592983013	0.2528460156	0.05766380434	0.04848093621	0.280418251	-0.01376278353	-0.01958174905	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2017-06-30	2017-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	701500.0	0.002142857143	0.03941324641	580000.0	0.01754385965	0.01933216169	461.781888997	0.01762117637	0.03512752204	486.25	-0.01392010275	0.0377957036	375.0	-0.08759124088	0.02179836512	382.0	-0.07951807229	-0.1318181818	505.0	0.09782608696	0.2287104623	659.0	0.102006689	0.1873873874	1.8	0.3	0.3	11.0	1.0	-2.0	1.021563512	0.009109933781	0.01418059078	0.52	0.02851581509	0.05950953678	0.3065250379	0.02893306469	-0.01599748459	0.3193717277	0.01334763136	0.06937172775	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2018-02-28	2018-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	430000.0	0.0	0.0	569949.5	0.03730912731	0.0364602655	566.666666667	0.04624675296	0.01748148148	493.053173242	0.0105474952	0.02921848427	287.0	0.1167315175	0.05514705882	308.0	0.08450704225	0.03355704698	365.0	0.1094224924	-0.09653465347	592.0	0.01196581197	-0.09062980031	2.1	-0.2	-0.3	39.0	-1.0	6.0	0.9995416935	0.002967847576	0.003114907482	0.3379790941	0.05782345205	-0.000256200041	0.2246621622	0.02466216216	0.04340256155	0.2597402597	0.01678251326	-0.04562886778	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-04-30	2012-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	440000.0	0.1139240506	0.1181702668	429000.0	-0.04454342984	0.009412952251	376.361835589	0.02716603843	0.03004291845	383.126369613	-0.06792460064	-0.04180079629	613.0	0.05689655172	0.02680067002	738.0	-0.03529411765	-0.01861702128	868.0	-0.1371769384	-0.174904943	1934.0	-0.01976685251	-0.2871360118	3.2	-0.2	-1.3	33.0	-12.0	-15.0	0.9837860016	0.00704625758	0.006111995047	0.2398042414	0.02601113799	0.03544913256	0.2001034126	-0.002633536193	-0.02437133858	0.2466124661	0.0243902439	0.09767629591	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-11-30	2023-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	822500.0	0.03270764015	0.03459249634	619999.5	-0.007921433715	-0.03109939053	449.94375703	-0.03567670107	-0.0347593158	469.603524229	-0.1153168298	-0.04423735786	190.0	-0.1037735849	-0.1402714932	239.0	-0.1082089552	0.01271186441	226.0	-0.3109756098	-0.06995884774	823.0	-0.09460946095	-0.04965357968	4.3	0.0	0.4	43.0	3.0	-4.0	0.9884862244	-0.004301607922	0.005453306528	0.2789473684	-0.02765640516	0.05270302453	0.2928311057	-0.04490266767	0.03070639439	0.2426778243	-0.07075501155	-0.07935607404	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-02-28	2015-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	412000.0	0.02360375603	0.1156241538	521950.0	0.07341902314	0.1598888889	519.417475728	0.03741188988	0.01280294424	446.428571429	-0.01081538188	0.004469308061	194.0	-0.05825242718	-0.2049180328	254.0	-0.003921568627	-0.2012578616	281.0	-0.01403508772	-0.1432926829	521.0	0.02156862745	-0.1078767123	2.7	0.2	0.3	38.0	-5.0	9.0	0.9933279825	0.009334295709	0.002366334951	0.2525773196	0.05840256231	-0.01791448369	0.1573896353	-0.03672801174	-0.02240488523	0.2874015748	0.1148525552	0.05469717229	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-08-31	2020-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	824900.0	0.05082802548	0.1553221289	599900.0	-0.06250976715	0.134026465	464.788732394	0.02619496507	0.04301742659	543.063089152	0.02489567194	0.2167046606	365.0	-0.0616966581	0.07669616519	424.0	-0.04288939052	0.3167701863	410.0	-0.1182795699	0.25	632.0	-0.02619414484	0.0	1.7	0.0	-0.2	21.0	-4.0	-6.0	1.012130673	0.003981747074	0.009878248678	0.4931506849	0.02785505511	0.1185194165	0.2009493671	-0.003981295469	-0.04430379747	0.6061320755	0.02825397163	0.2117221376	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2024-06-30	2024-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	1285000.0	-0.01150044232	0.05263157895	637450.0	-0.03409349193	-0.01915679335	465.267258169	-0.06706140249	0.001609085224	513.513513514	-0.0160418483	-0.02244440973	115.0	-0.1085271318	-0.008620689655	115.0	-0.1015625	0.15	124.0	-0.2298136646	-0.04615384615	326.0	-0.05780346821	0.09030100334	2.8	0.1	0.2	25.0	0.0	-4.0	1.010705672	0.006706093152	0.004918805115	0.4869565217	0.06835187058	0.1248875562	0.282208589	0.004751941558	0.04140591337	0.4608695652	-0.01569293478	-0.02913043478	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-07-31	2023-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	757500.0	-0.379479828	-0.3441558442	619900.0	-0.04616094784	-0.01517197553	395.20413314	-0.1492200594	-0.2119041424	533.399209486	0.01541121189	0.05044084321	92.0	-0.2068965517	-0.08910891089	92.0	-0.08	-0.07070707071	107.0	-0.1769230769	-0.1640625	287.0	-0.04013377926	0.03610108303	3.1	0.5	0.4	47.0	18.0	26.0	0.9987124966	-0.007074370367	-0.01439216331	0.347826087	-0.01424287856	-0.0977184675	0.2787456446	0.03794296901	-0.002842803054	0.3804347826	-0.1095652174	-0.08421168204	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2021-07-31	2021-07-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	672500.0	-0.05027538483	0.05078125	634700.0	-0.03687405159	-0.00812626973	552.274845378	0.004136082506	0.09516960923	526.315789474	-0.043841285	-0.006710664966	1020.0	-0.1168831169	0.01593625498	956.0	-0.1744386874	-0.1547303271	1149.0	-0.1600877193	-0.1113689095	2180.0	0.006928406467	0.05825242718	2.1	0.2	0.0	27.0	5.0	-2.0	1.010667582	-0.01067179232	0.006751777038	0.3970588235	-0.06181563535	0.004628544645	0.2582568807	0.008372354175	0.04078115258	0.480125523	-0.06132525419	-0.07071444162	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-06-30	2023-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	614999.0	-0.08889037037	-0.1517255172	649900.0	-0.05124087591	-0.04215180545	518.570025714	-0.01956008806	-0.09398809352	525.303643725	-0.007322511085	-0.03686305843	788.0	0.007672634271	-0.1554126474	819.0	-0.07142857143	-0.1126760563	983.0	0.0719738277	-0.1474414571	2228.0	0.03052728955	-0.03256621798	2.8	0.0	0.3	39.0	0.0	11.0	0.99676604	-0.002016450977	-0.01429146953	0.3032994924	-0.01639360224	-0.08898346581	0.2419210054	-0.005997588509	-0.04205641537	0.4212454212	-0.002790859934	-0.04354331115	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2021-05-31	2021-05-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	1237950.0	-0.00964	0.4138902626	649900.0	-0.03704252482	-0.03632858837	453.480171013	0.005365942942	0.1336028915	529.411764706	-0.03683047459	0.01277378303	146.0	0.3035714286	0.4897959184	176.0	0.06024096386	0.1578947368	169.0	-0.1592039801	0.1266666667	182.0	-0.03703703704	-0.3788395904	1.2	-0.5	-1.8	7.0	-2.0	-25.0	1.055967954	0.01014030995	0.06309655739	0.5821917808	0.03754892368	0.3066815767	0.1868131868	0.04395604396	-0.000900123767	0.6477272727	-0.07516429354	0.1806220096	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
