date,demand_axis,price_score,affordability_score,candidate_id,candidate_label,geo_id,weighted_price_contribution,weighted_affordability_contribution,price_affordability_net,price_affordability_gross,cancellation_amount,cancellation_rate,material_cancellation
2017-01-31,0.1423427041673876,-0.5235821445006903,0.1705151175811869,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07853732167510354,0.01705151175811869,-0.061485809916984845,0.09558883343322222,0.034103023516237375,0.35676785971095193,False
2017-02-28,0.2607749715796953,-0.5581388110799876,0.1783182503770739,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.08372082166199814,0.017831825037707392,-0.06588899662429075,0.10155264669970553,0.03566365007541478,0.35118385620094517,False
2017-03-31,0.2244300520404896,-0.5048853472109287,0.010651491365777,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07573280208163931,0.0010651491365777,-0.07466765294506161,0.076797951218217,0.00213029827315539,0.027738998754045778,False
2017-04-30,0.1735693042413686,-0.396967409948542,0.0046277036355269,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.0595451114922813,0.00046277036355269,-0.05908234112872861,0.060007881855833986,0.0009255407271053784,0.015423652668310221,False
2017-05-31,0.2609734681201733,-0.2602962962962963,-0.0287737317149082,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.039044444444444444,-0.00287737317149082,-0.04192181761593526,0.04192181761593526,0.0,0.0,False
2017-06-30,0.1903247247428063,-0.0677154150197629,-0.1674093348511953,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.010157312252964434,-0.01674093348511953,-0.026898245738083963,0.026898245738083963,0.0,0.0,False
2017-07-31,0.2275939139299654,-0.0406261398176291,-0.4082700318549375,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.006093920972644365,-0.04082700318549375,-0.046920924158138116,0.046920924158138116,0.0,0.0,False
2017-08-31,0.1197695761931446,-0.054,-0.3664717348927875,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.0081,-0.036647173489278755,-0.04474717348927876,0.04474717348927876,0.0,0.0,False
2017-09-30,0.3273998311460335,-0.0645207600281492,-0.3738408068692926,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.00967811400422238,-0.037384080686929264,-0.047062194691151644,0.047062194691151644,0.0,0.0,False
2017-10-31,0.1788776431963054,0.0243389830508474,-0.4691412085930658,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.00365084745762711,-0.04691412085930658,-0.04326327340167947,0.05056496831693369,0.007301694915254217,0.14440224444497385,False
2017-11-30,0.2340088581597615,0.1101176470588235,-0.4618859649122807,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.016517647058823526,-0.04618859649122807,-0.029670949432404545,0.0627062435500516,0.03303529411764705,0.5268262336792437,False
2017-12-31,0.2819844452721501,0.0640958385876418,-0.0120856935199178,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.00961437578814627,-0.00120856935199178,0.00840580643615449,0.010822945140138051,0.0024171387039835616,0.2233346536165414,False
2018-01-31,0.1025756111406884,-0.0709320661079638,-0.0496511755057408,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.01063980991619457,-0.004965117550574081,-0.01560492746676865,0.01560492746676865,0.0,0.0,False
2018-02-28,0.2631725933281258,-0.1076758056758057,-0.2710737628384687,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.016151370851370854,-0.02710737628384687,-0.043258747135217726,0.043258747135217726,0.0,0.0,False
2018-03-31,0.2234145217389795,-0.0925227272727273,-0.4391046658259773,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.013878409090909094,-0.04391046658259773,-0.05778887567350682,0.05778887567350682,0.0,0.0,False
2018-04-30,0.1620323052966138,0.0665494505494505,-0.4882815206704434,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.009982417582417575,-0.04882815206704434,-0.03884573448462677,0.058810569649461915,0.019964835164835146,0.339476990000858,False
2018-05-31,0.3045034112391418,0.3656969696969697,-0.6097186147186148,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.054854545454545454,-0.06097186147186148,-0.006117316017316028,0.11582640692640694,0.10970909090909092,0.9471854805855905,True
2018-06-30,0.1884353632303676,0.5695460627895008,-0.7120047489823609,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.08543190941842511,-0.0712004748982361,0.014231434520189018,0.1566323843166612,0.1424009497964722,0.909141174206877,True
2018-07-31,0.3017902082273855,0.5257108673978066,-0.6858985132514545,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.07885663010967099,-0.06858985132514545,0.010266778784525546,0.14744648143481642,0.1371797026502909,0.9303694555162084,True
2018-08-31,0.1216733194463079,0.3765797101449275,-0.6700637958532696,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.05648695652173913,-0.06700637958532696,-0.01051942306358783,0.12349333610706609,0.11297391304347826,0.9148178890036001,True
2018-09-30,0.230570524063234,0.1284590163934426,-0.5898713329902212,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.019268852459016387,-0.058987133299022124,-0.03971828084000574,0.07825598575803851,0.03853770491803277,0.4924569608922746,False
2018-10-31,0.0544300313161411,-0.0230822353475693,-0.5996709870388833,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.003462335302135395,-0.05996709870388833,-0.06342943400602373,0.06342943400602373,0.0,0.0,False
2018-11-30,0.1076303861113726,-0.1722539682539682,-0.5742753623188406,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.025838095238095226,-0.05742753623188406,-0.08326563146997928,0.08326563146997928,0.0,0.0,False
2018-12-31,0.0386248130859523,-0.3089446647440519,-0.1804048634949151,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.04634169971160779,-0.01804048634949151,-0.0643821860610993,0.0643821860610993,0.0,0.0,False
2019-01-31,-0.0932932676821631,-0.4673294273294273,-0.0850626864938541,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07009941409941409,-0.00850626864938541,-0.07860568274879949,0.07860568274879949,0.0,0.0,False
2019-02-28,0.1351487032904982,-0.5655571095571096,0.1021428571428572,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.08483356643356643,0.010214285714285721,-0.07461928071928071,0.09504785214785215,0.020428571428571435,0.2149293326144148,False
2019-03-31,0.0016712131222257,-0.6180397148169877,0.2375833633741889,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09270595722254815,0.02375833633741889,-0.06894762088512926,0.11646429355996704,0.04751667267483778,0.40799348214284764,False
2019-04-30,0.0016971318111231,-0.6020664629488159,0.3119183519183519,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.09030996944232239,0.031191835191835188,-0.0591181342504872,0.12150180463415758,0.062383670383670375,0.5134382207038641,False
2019-05-31,0.035894103089684,-0.5764399851356374,0.3457296037296037,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.08646599777034561,0.03457296037296037,-0.05189303739738524,0.12103895814330598,0.06914592074592074,0.571269959743493,False
2019-06-30,0.0234146789946671,-0.5210814625325276,0.4115977408096095,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07816221937987915,0.04115977408096095,-0.0370024452989182,0.1193219934608401,0.08231954816192191,0.6898941743622319,False
2019-07-31,0.1239545868674838,-0.482286611233667,0.3820855614973262,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07234299168505005,0.03820855614973262,-0.034134435535317434,0.11055154783478267,0.07641711229946524,0.6912351187852137,False
2019-08-31,0.0723830940771006,-0.4738977072310406,0.3872207770758495,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07108465608465608,0.038722077707584956,-0.03236257837707113,0.10980673379224104,0.07744415541516991,0.7052769237421952,False
2019-09-30,0.1868239115070261,-0.4463725162634382,0.332861112336259,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.06695587743951573,0.0332861112336259,-0.03366976620588983,0.10024198867314163,0.06657222246725181,0.6641151412540647,False
2019-10-31,0.0234301807085396,-0.3878465464624052,0.1833179195655863,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.058176981969360775,0.01833179195655863,-0.039845190012802144,0.0765087739259194,0.036663583913117255,0.4792075736126322,False
2019-11-30,0.0436152781990183,-0.3624039408866995,0.1186067019400352,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.054360591133004926,0.01186067019400352,-0.04249992093900141,0.06622126132700845,0.023721340388007044,0.3582133579556609,False
2019-12-31,0.1231869795258804,-0.4219729805797917,0.6310194375110553,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.06329594708696876,0.06310194375110553,-0.00019400333586322427,0.1263978908380743,0.12620388750221107,0.9984651378707596,True
2020-01-31,-4.230626870553589e-05,-0.5087311956400015,0.6710207265264704,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.07630967934600022,0.06710207265264705,-0.009207606693353174,0.14341175199864725,0.13420414530529406,0.9357960099850112,True
